review_id,customer_id,product_id,review_text,star_rating,review_date,verified_purchase
REV01135,CUST00697,PROD0014,Terrible value. Overpriced junk.,1,2024-01-18,Yes
REV01136,CUST02034,PROD0085,Incredible value. Very satisfied customer.,4,2024-07-26,Yes
REV01137,CUST02909,PROD0022,Not bad but not great either.,3,2023-07-30,No
REV01138,CUST00363,PROD0073,Okay product. Does what it says.,3,2025-09-20,Yes
REV01139,CUST02717,PROD0056,Perfect! Exactly what I was looking for.,4,2025-06-19,No
REV01140,CUST00087,PROD0013,Excellent product. Very happy with this purchase.,5,2023-06-19,Yes
REV01141,CUST01819,PROD0066,Amazing! Better than similar products.,4,2023-10-15,Yes
REV01142,CUST04250,PROD0072,Love everything about this product.,4,2024-11-24,Yes
REV01143,CUST04713,PROD0029,Perfect fit and excellent quality.,5,2023-10-04,Yes
REV01144,CUST03065,PROD0051,Cheap materials. Broke easily.,1,2024-07-24,Yes
REV01145,CUST04822,PROD0089,Top quality product. Very pleased.,4,2024-04-02,Yes
REV01146,CUST01235,PROD0045,Absolutely love this product! Exceeded all my expectations.,5,2025-04-18,Yes
REV01147,CUST03955,PROD0014,Terrible. Returned immediately.,2,2024-02-10,Yes
REV01148,CUST03408,PROD0011,Perfect! Exactly what I was looking for.,4,2023-04-03,No
REV01149,CUST01161,PROD0045,Terrible. Returned immediately.,1,2024-03-09,Yes
REV01150,CUST02811,PROD0059,Exceeded all expectations. Love it!,4,2023-07-26,No
REV01151,CUST01695,PROD0067,Absolutely delighted with this purchase.,5,2023-06-15,Yes
REV01152,CUST02854,PROD0061,Perfect! Exactly what I was looking for.,4,2023-01-13,Yes
REV01153,CUST03590,PROD0093,Flawless product. Highly recommend!,4,2025-01-11,Yes
REV01154,CUST03707,PROD0041,Terrible product. Broke after one use.,1,2025-05-25,Yes
REV01155,CUST02460,PROD0006,Broke within days. Very upset.,1,2023-10-23,Yes
REV01156,CUST00943,PROD0003,Excellent craftsmanship and design.,5,2023-12-06,No
REV01157,CUST02811,PROD0083,Perfect! Exactly what I was looking for.,5,2025-04-09,Yes
REV01158,CUST01347,PROD0095,Love it! Great value for money.,4,2025-08-12,No
REV01159,CUST04228,PROD0023,Very poor quality. Regret buying.,2,2023-03-29,No
REV01160,CUST01312,PROD0043,Very poor quality. Regret buying.,2,2023-06-28,Yes
REV01161,CUST03493,PROD0060,Love it! Great value for money.,5,2024-09-22,Yes
REV01162,CUST03319,PROD0081,Amazing quality. Will definitely buy again.,5,2025-06-03,Yes
REV01163,CUST01527,PROD0082,Fair quality. Neither good nor bad.,3,2025-08-02,Yes
REV01164,CUST03241,PROD0004,Amazing! Better than similar products.,5,2025-07-13,Yes
REV01165,CUST01617,PROD0058,Love everything about this product.,4,2023-12-30,Yes
REV01166,CUST03519,PROD0050,Absolutely love this product! Exceeded all my expectations.,4,2023-02-19,Yes
REV01167,CUST01760,PROD0027,Not worth it. Very dissatisfied.,2,2024-07-17,Yes
REV01168,CUST00513,PROD0074,Perfect! Exactly what I was looking for.,4,2024-08-06,Yes
REV01169,CUST04399,PROD0024,Decent but not exceptional.,3,2023-12-26,Yes
REV01170,CUST02671,PROD0026,Perfect fit and excellent quality.,4,2025-05-11,Yes
REV01171,CUST00934,PROD0034,Incredible value. Very satisfied customer.,5,2024-09-28,Yes
REV01172,CUST04010,PROD0068,Outstanding service and product quality.,5,2023-06-15,No
REV01173,CUST02568,PROD0077,Worst purchase ever. Avoid.,2,2025-02-28,Yes
REV01174,CUST03216,PROD0076,Works as expected. Nothing remarkable.,3,2023-04-06,Yes
REV01175,CUST02851,PROD0046,Excellent craftsmanship and design.,4,2023-08-26,Yes
REV01176,CUST03751,PROD0080,Poor quality. Would not buy again.,1,2025-01-04,Yes
REV01177,CUST02437,PROD0079,Love everything about this product.,5,2023-04-16,Yes
REV01178,CUST00695,PROD0087,Acceptable but not impressive.,3,2025-02-28,Yes
REV01179,CUST02566,PROD0016,Love it! Great value for money.,4,2025-08-29,Yes
REV01180,CUST02502,PROD0015,Amazing quality. Will definitely buy again.,5,2025-04-10,Yes
REV01181,CUST03059,PROD0089,Exceptional product. Worth every penny.,4,2024-01-28,No
REV01182,CUST04185,PROD0050,Unacceptable quality. Very disappointed.,1,2025-09-07,Yes
REV01183,CUST04886,PROD0018,Love everything about this product.,5,2024-03-22,Yes
REV01184,CUST03144,PROD0055,Amazing quality. Will definitely buy again.,4,2024-03-19,Yes
REV01185,CUST03987,PROD0082,Excellent! Much better than expected.,5,2025-06-30,Yes
REV01186,CUST01420,PROD0072,Amazing quality. Will definitely buy again.,4,2023-12-11,Yes
REV01187,CUST04012,PROD0037,Exceptional product. Worth every penny.,5,2025-05-26,No
REV01188,CUST01533,PROD0041,Useless product. Don't waste money.,2,2025-09-05,Yes
REV01189,CUST03695,PROD0080,Best purchase I've made in years. Highly recommend!,4,2023-09-27,Yes
REV01190,CUST02942,PROD0002,Satisfactory. Nothing special.,3,2025-04-24,Yes
REV01191,CUST01119,PROD0025,Useless product. Don't waste money.,2,2023-04-30,Yes
REV01192,CUST03146,PROD0072,Standard quality. As advertised.,3,2025-01-27,No
REV01193,CUST04055,PROD0053,Satisfactory. Nothing special.,3,2025-10-17,Yes
REV01194,CUST03405,PROD0091,Perfect in every way. Thrilled!,4,2023-07-04,Yes
REV01195,CUST03637,PROD0063,It's fine. Gets the job done.,3,2025-06-24,Yes
REV01196,CUST00678,PROD0073,Very disappointed. Poor quality.,2,2025-04-06,No
REV01197,CUST01807,PROD0038,Best purchase I've made in years. Highly recommend!,5,2023-11-04,Yes
REV01198,CUST02252,PROD0029,It works. That's about it.,3,2025-02-04,Yes
REV01199,CUST02365,PROD0022,Very happy with quality and delivery.,4,2024-01-18,Yes
REV01200,CUST03747,PROD0073,Poor design. Doesn't work properly.,1,2024-09-30,Yes
REV01201,CUST04058,PROD0071,Horrible. Did not work at all.,1,2024-05-14,Yes
REV01202,CUST00928,PROD0074,Horrible experience. Item arrived damaged.,2,2024-04-25,Yes
REV01203,CUST02195,PROD0100,Very poor quality. Regret buying.,2,2023-04-19,No
REV01204,CUST03006,PROD0070,Perfect in every way. Thrilled!,4,2023-11-11,Yes
REV01205,CUST00341,PROD0098,Amazing! Better than similar products.,5,2023-06-05,Yes
REV01206,CUST03616,PROD0070,Disappointing purchase. Expected better.,2,2025-10-22,Yes
REV01207,CUST03483,PROD0014,Amazing! Better than similar products.,4,2025-05-20,No
REV01208,CUST02028,PROD0039,Average product. Met my basic needs.,3,2023-08-26,No
REV01209,CUST03685,PROD0034,Poor craftsmanship. Fell apart quickly.,2,2024-08-28,Yes
REV01210,CUST00713,PROD0057,Works as expected. Nothing remarkable.,3,2025-07-24,Yes
REV01211,CUST01942,PROD0027,Exceeded all expectations. Love it!,4,2024-12-14,Yes
REV01212,CUST04817,PROD0089,Poor craftsmanship. Fell apart quickly.,2,2024-01-19,Yes
REV01213,CUST05000,PROD0081,Great product! Would recommend to everyone.,4,2023-11-04,No
REV01214,CUST01360,PROD0079,Exceptional product. Worth every penny.,5,2025-01-08,Yes
REV01215,CUST01693,PROD0027,Average product. Met my basic needs.,3,2023-05-20,Yes
REV01216,CUST04671,PROD0045,Very poor quality. Regret buying.,2,2025-08-10,Yes
REV01217,CUST02303,PROD0077,Excellent! Much better than expected.,5,2023-04-17,Yes
REV01218,CUST01380,PROD0042,Flawless product. Highly recommend!,4,2023-05-19,Yes
REV01219,CUST02398,PROD0038,Love everything about this product.,4,2024-02-20,Yes
REV01220,CUST02191,PROD0066,Remarkable quality for the price.,5,2024-02-28,No
REV01221,CUST00781,PROD0018,Very happy with quality and delivery.,4,2025-08-03,Yes
REV01222,CUST03372,PROD0008,Excellent product. Very happy with this purchase.,5,2024-05-13,Yes
REV01223,CUST01040,PROD0090,Excellent craftsmanship and design.,5,2023-08-15,Yes
REV01224,CUST01088,PROD0032,Acceptable but not impressive.,3,2023-04-14,No
REV01225,CUST02639,PROD0032,Okay product. Does what it says.,3,2023-09-30,Yes
REV01226,CUST04010,PROD0019,Terrible experience from start to finish.,2,2023-10-20,No
REV01227,CUST02202,PROD0081,Great product! Would recommend to everyone.,5,2023-06-26,Yes
REV01228,CUST03074,PROD0058,Outstanding quality and fast shipping. Very satisfied.,5,2023-11-04,Yes
REV01229,CUST00763,PROD0052,Top quality product. Very pleased.,4,2024-11-30,No
REV01230,CUST02280,PROD0089,Decent but not exceptional.,3,2025-03-06,Yes
REV01231,CUST03725,PROD0063,It's alright. Met expectations.,3,2024-08-31,No
REV01232,CUST04768,PROD0001,Extremely disappointed. Poor quality.,2,2024-01-05,No
REV01233,CUST00764,PROD0094,Cheap materials. Broke easily.,1,2023-05-17,Yes
REV01234,CUST02935,PROD0009,Exceeded all expectations. Love it!,5,2024-04-16,Yes
REV01235,CUST04379,PROD0051,Fantastic! Better than advertised.,4,2025-03-12,Yes
REV01236,CUST03520,PROD0028,Dreadful product. Total waste.,1,2024-09-21,Yes
REV01237,CUST02200,PROD0042,Perfect in every way. Thrilled!,5,2023-06-01,Yes
REV01238,CUST02324,PROD0044,Excellent! Much better than expected.,5,2024-04-08,Yes
REV01239,CUST04735,PROD0017,Love everything about this product.,4,2023-04-15,Yes
REV01240,CUST03976,PROD0044,Remarkable quality for the price.,4,2023-06-11,No
REV01241,CUST00397,PROD0006,Works as expected. Nothing remarkable.,3,2023-05-20,No
REV01242,CUST03765,PROD0003,Works as expected. Nothing remarkable.,3,2023-07-02,Yes
REV01243,CUST01295,PROD0057,Perfect fit and excellent quality.,4,2024-10-31,No
REV01244,CUST00006,PROD0055,Fantastic! Better than advertised.,4,2025-05-01,No
REV01245,CUST01081,PROD0084,Terrible. Returned immediately.,2,2024-03-21,Yes
REV01246,CUST01303,PROD0036,Terrible product. Broke after one use.,2,2023-09-07,Yes
REV01247,CUST02953,PROD0033,Outstanding quality and fast shipping. Very satisfied.,5,2025-02-27,Yes
REV01248,CUST03047,PROD0086,Remarkable quality for the price.,4,2023-03-11,No
REV01249,CUST01356,PROD0007,Okay product. Does what it says.,3,2024-04-15,Yes
REV01250,CUST02503,PROD0093,Flawless product. Highly recommend!,5,2025-01-08,Yes
REV01251,CUST01919,PROD0055,Outstanding service and product quality.,4,2023-05-18,Yes
REV01252,CUST00748,PROD0091,Horrible experience. Item arrived damaged.,1,2024-05-17,Yes
REV01253,CUST00009,PROD0028,Absolutely delighted with this purchase.,5,2023-11-07,Yes
REV01254,CUST00639,PROD0017,Terrible experience from start to finish.,2,2025-05-19,Yes
REV01255,CUST01853,PROD0067,Substandard quality. Disappointed.,1,2025-01-21,Yes
REV01256,CUST03646,PROD0002,Absolutely love this product! Exceeded all my expectations.,4,2025-03-29,Yes
REV01257,CUST02815,PROD0016,Excellent craftsmanship and design.,4,2025-04-23,No
REV01258,CUST03460,PROD0089,Exceptional product. Worth every penny.,5,2025-08-17,No
REV01259,CUST03914,PROD0010,Love it! Great value for money.,5,2024-08-28,Yes
REV01260,CUST03139,PROD0012,Amazing! Better than similar products.,5,2024-11-04,Yes
REV01261,CUST00840,PROD0014,Defective product. Very frustrated.,1,2025-06-15,Yes
REV01262,CUST03012,PROD0039,Acceptable but not impressive.,3,2023-04-21,Yes
REV01263,CUST03136,PROD0100,Useless product. Don't waste money.,2,2024-11-24,No
REV01264,CUST01091,PROD0083,Incredible value. Very satisfied customer.,5,2023-01-22,Yes
REV01265,CUST01171,PROD0009,Standard quality. As advertised.,3,2023-01-08,Yes
REV01266,CUST04615,PROD0002,Completely unsatisfied. Do not buy.,1,2024-08-24,Yes
REV01267,CUST01345,PROD0057,Very impressed with the quality and service.,5,2024-05-10,Yes
REV01268,CUST01746,PROD0081,Amazing! Better than similar products.,5,2024-01-01,Yes
REV01269,CUST01241,PROD0053,Completely unsatisfied. Do not buy.,2,2024-10-16,No
REV01270,CUST03625,PROD0028,Outstanding quality and fast shipping. Very satisfied.,4,2024-02-19,Yes
REV01271,CUST00824,PROD0018,Very happy with quality and delivery.,5,2023-01-06,Yes
REV01272,CUST01009,PROD0076,Poor design. Doesn't work properly.,1,2024-02-11,Yes
REV01273,CUST03146,PROD0045,Unacceptable quality. Very disappointed.,1,2025-09-12,Yes
REV01274,CUST02577,PROD0018,Awful quality. Complete letdown.,2,2025-01-23,No
REV01275,CUST02269,PROD0083,Outstanding quality and fast shipping. Very satisfied.,4,2024-06-09,No
REV01276,CUST02033,PROD0071,Not bad but not great either.,3,2024-07-09,Yes
REV01277,CUST04916,PROD0093,Best quality I've seen. Very happy.,4,2025-01-20,Yes
REV01278,CUST02335,PROD0100,Not functional. Had to return.,1,2023-05-02,No
REV01279,CUST00220,PROD0085,Remarkable quality for the price.,5,2024-01-16,Yes
REV01280,CUST02472,PROD0027,Standard quality. As advertised.,3,2023-12-21,Yes
REV01281,CUST04972,PROD0066,Fantastic! Better than advertised.,4,2025-04-05,Yes
REV01282,CUST03210,PROD0038,Average product. Met my basic needs.,3,2024-04-07,Yes
REV01283,CUST01961,PROD0064,Worst purchase ever. Avoid.,2,2023-07-06,Yes
REV01284,CUST00924,PROD0031,Absolutely delighted with this purchase.,5,2024-03-04,Yes
REV01285,CUST04866,PROD0010,Top quality product. Very pleased.,4,2025-02-09,Yes
REV01286,CUST00099,PROD0047,Absolutely worth it. Very pleased.,4,2023-06-20,Yes
REV01287,CUST02593,PROD0017,Okay product. Does what it says.,3,2025-08-19,No
REV01288,CUST04657,PROD0054,Very impressed with the quality and service.,5,2024-01-06,Yes
REV01289,CUST04476,PROD0088,It's fine. Gets the job done.,3,2025-09-02,Yes
REV01290,CUST03859,PROD0099,Outstanding quality and fast shipping. Very satisfied.,5,2024-10-19,Yes
REV01291,CUST00137,PROD0076,Outstanding quality and fast shipping. Very satisfied.,5,2024-02-27,Yes
REV01292,CUST00113,PROD0034,Fantastic! Better than advertised.,5,2023-06-22,Yes
REV01293,CUST00327,PROD0008,Broke within days. Very upset.,1,2024-05-08,Yes
REV01294,CUST03261,PROD0065,Superb quality. Exceeded expectations.,5,2023-01-06,Yes
REV01295,CUST04105,PROD0099,Great product! Would recommend to everyone.,5,2024-08-30,Yes
REV01296,CUST03470,PROD0090,Wonderful product. Highly satisfied.,5,2024-09-15,No
REV01297,CUST00676,PROD0082,Excellent! Much better than expected.,4,2025-03-21,No
REV01298,CUST04405,PROD0079,Exceptional product. Worth every penny.,5,2025-04-28,Yes
REV01299,CUST02274,PROD0011,Average quality. Works okay.,3,2024-12-26,No
REV01300,CUST00648,PROD0066,Absolutely worth it. Very pleased.,4,2023-05-30,Yes
REV01301,CUST01665,PROD0020,It works. That's about it.,3,2025-02-01,Yes
REV01302,CUST02677,PROD0051,Love everything about this product.,5,2023-03-17,Yes
REV01303,CUST00542,PROD0040,Flawless product. Highly recommend!,4,2023-04-23,Yes
REV01304,CUST03584,PROD0094,Extremely disappointed. Poor quality.,2,2024-12-14,Yes
REV01305,CUST01955,PROD0008,Pretty standard. No complaints but not amazing.,3,2025-06-02,Yes
REV01306,CUST00707,PROD0056,Perfect! Exactly what I was looking for.,4,2025-07-12,Yes
REV01307,CUST03715,PROD0079,Best quality I've seen. Very happy.,4,2024-05-09,Yes
REV01308,CUST00451,PROD0040,Incredible value. Very satisfied customer.,5,2025-10-13,Yes
REV01309,CUST01439,PROD0016,It's okay. Does the job but nothing special.,3,2024-09-30,Yes
REV01310,CUST01125,PROD0090,Absolutely love this product! Exceeded all my expectations.,4,2023-04-26,Yes
REV01311,CUST01343,PROD0064,Poor craftsmanship. Fell apart quickly.,1,2024-02-09,No
REV01312,CUST04285,PROD0067,Adequate. Nothing to write home about.,3,2025-06-12,No
REV01313,CUST01368,PROD0048,Exceptional product. Worth every penny.,5,2025-03-20,No
REV01314,CUST02202,PROD0094,Works as expected. Nothing remarkable.,3,2025-02-22,Yes
REV01315,CUST00241,PROD0043,Exceeded all expectations. Love it!,4,2025-10-09,Yes
REV01316,CUST03518,PROD0035,Top quality product. Very pleased.,5,2025-08-10,Yes
REV01317,CUST00524,PROD0034,Acceptable quality. Average performance.,3,2023-10-31,Yes
REV01318,CUST00632,PROD0064,Mediocre. Could be better.,3,2025-09-25,Yes
REV01319,CUST04185,PROD0047,Waste of money. Do not recommend.,1,2023-10-10,Yes
REV01320,CUST04093,PROD0073,Amazing quality. Will definitely buy again.,5,2024-12-03,Yes
REV01321,CUST03013,PROD0021,Excellent product. Very happy with this purchase.,4,2025-09-26,Yes
REV01322,CUST00843,PROD0074,Incredible value. Very satisfied customer.,4,2023-01-17,Yes
REV01323,CUST00945,PROD0030,Standard quality. As advertised.,3,2025-09-07,Yes
REV01324,CUST00022,PROD0006,Extremely disappointed. Poor quality.,2,2025-03-14,Yes
REV01325,CUST00101,PROD0032,Average product. Met my basic needs.,3,2023-03-17,Yes
REV01326,CUST03865,PROD0047,Okay product. Does what it says.,3,2025-08-27,Yes
REV01327,CUST01230,PROD0023,Absolutely worth it. Very pleased.,5,2025-03-07,Yes
REV01328,CUST00290,PROD0071,Exceeded all expectations. Love it!,4,2024-04-05,Yes
REV01329,CUST03436,PROD0029,Brilliant! Works perfectly as described.,5,2023-01-27,No
REV01330,CUST02034,PROD0054,Absolutely worth it. Very pleased.,4,2023-10-08,Yes
REV01331,CUST02621,PROD0035,Decent quality for the price.,3,2025-07-06,Yes
REV01332,CUST04683,PROD0048,Horrible experience. Item arrived damaged.,2,2025-08-07,Yes
REV01333,CUST04113,PROD0087,Remarkable quality for the price.,4,2024-04-15,Yes
REV01334,CUST00432,PROD0023,Pretty standard. No complaints but not amazing.,3,2023-08-09,Yes
REV01335,CUST04226,PROD0006,Okay product. Does what it says.,3,2025-07-20,Yes
REV01336,CUST00565,PROD0060,Extremely disappointed. Poor quality.,2,2024-08-04,No
REV01337,CUST02313,PROD0100,Excellent craftsmanship and design.,5,2023-05-28,Yes
REV01338,CUST02546,PROD0042,Outstanding quality and fast shipping. Very satisfied.,5,2025-07-04,Yes
REV01339,CUST04531,PROD0059,Absolutely love this product! Exceeded all my expectations.,4,2023-10-05,Yes
REV01340,CUST03023,PROD0026,Average quality. Works okay.,3,2024-08-11,No
REV01341,CUST04619,PROD0039,Poor design. Doesn't work properly.,2,2023-05-15,Yes
REV01342,CUST01988,PROD0060,Poor craftsmanship. Fell apart quickly.,2,2024-01-19,Yes
REV01343,CUST04848,PROD0064,Very happy with quality and delivery.,4,2024-02-19,Yes
REV01344,CUST01601,PROD0094,Remarkable quality for the price.,4,2023-07-06,Yes
REV01345,CUST04478,PROD0098,Exceeded all expectations. Love it!,4,2023-11-12,Yes
REV01346,CUST02009,PROD0020,Absolutely love this product! Exceeded all my expectations.,4,2023-01-16,Yes
REV01347,CUST03360,PROD0004,Love it! Great value for money.,5,2023-05-09,Yes
REV01348,CUST04437,PROD0045,Failed expectations. Very unhappy.,2,2023-11-02,Yes
REV01349,CUST00079,PROD0043,Absolutely love this product! Exceeded all my expectations.,4,2025-09-18,Yes
REV01350,CUST03083,PROD0095,Average quality. Works okay.,3,2024-09-09,Yes
REV01351,CUST00852,PROD0027,Top quality product. Very pleased.,4,2024-06-14,Yes
REV01352,CUST01952,PROD0054,Absolutely delighted with this purchase.,5,2024-05-07,Yes
REV01353,CUST00491,PROD0019,Not functional. Had to return.,2,2025-03-05,Yes
REV01354,CUST02293,PROD0012,Best purchase I've made in years. Highly recommend!,4,2024-10-17,Yes
REV01355,CUST01897,PROD0067,Unacceptable quality. Very disappointed.,1,2025-02-16,Yes
REV01356,CUST03052,PROD0059,Decent quality for the price.,3,2025-04-24,Yes
REV01357,CUST04758,PROD0013,Top quality product. Very pleased.,4,2023-10-30,Yes
REV01358,CUST01094,PROD0082,Useless product. Don't waste money.,2,2023-07-04,No
REV01359,CUST03231,PROD0010,Terrible experience from start to finish.,1,2023-12-02,Yes
REV01360,CUST04652,PROD0008,Great product! Would recommend to everyone.,4,2023-01-12,Yes
REV01361,CUST01071,PROD0031,Superb quality. Exceeded expectations.,4,2023-07-20,Yes
REV01362,CUST02139,PROD0041,Absolutely worth it. Very pleased.,5,2025-02-26,Yes
REV01363,CUST03220,PROD0090,Perfect in every way. Thrilled!,5,2025-07-11,Yes
